"date","rides_inbound","spend","clicks","reach","gas_i","unem_i","precip","tempMax","tempMin","pctPosSent","cases","weekend","rides_inbound_l7","spend_l7","clicks_l7","reach_l7","gas_i_l7","unem_i_l7","precip_l7","tempMax_l7","tempMin_l7","pctPosSent_l7","cases_l7","weekend_l7","rides_inbound_l14","spend_l14","clicks_l14","reach_l14","gas_i_l14","unem_i_l14","precip_l14","tempMax_l14","tempMin_l14","pctPosSent_l14","cases_l14","weekend_l14","county"
2020-10-02,1742,1.3,7,393,3.11542857142857,10.2774193548387,0,101,58,0.938271604938272,55671,0,1626,11.536536,10,1344,3.12785714285714,10.458064516129,0,95,56,0.958174904942966,53669,0,1529,8.89,15,1520,3.13685714285714,10.7096774193548,0,97,61,0.969162995594714,51750,0,"San Bernardino"
2020-10-03,825,1.25,4,368,3.11328571428571,10.2516129032258,0,100,54,0.933993399339934,56011,1,1080,13.180288,17,1581,3.12657142857143,10.4322580645161,0,93,54,0.956603773584906,54386,1,990,9.23,14,1499,3.13557142857143,10.6548387096774,0,95,59,0.96989247311828,52287,1,"San Bernardino"
2020-10-04,635,1.32,2,400,3.11114285714286,10.2258064516129,0,99,54,0.928571428571429,56275,1,788,11.26,20,1697,3.12528571428571,10.4064516129032,0,97,57,0.959847036328872,54478,1,649,9.71,17,1498,3.13428571428571,10.5870967741935,0,94,54,0.970588235294118,52471,1,"San Bernardino"
2020-10-05,1708,0.7,0,266,3.109,10.2,0,95,60,0.933098591549296,56400,0,1763,11.91,19,1776,3.124,10.3806451612903,0,96,59,0.957317073170732,54482,0,1652,8.68,13,1461,3.133,10.5612903225806,0,95,60,0.966942148760331,52649,0,"San Bernardino"
2020-10-06,1873,0,0,0,3.10814285714286,10.1741935483871,0,95,57,0.939501779359431,56522,0,1811,17.359671,17,2162,3.12185714285714,10.3548387096774,0,97,54,0.949771689497717,54849,0,1703,9.76,15,1136,3.13171428571429,10.5354838709677,0,93,59,0.96049896049896,52873,0,"San Bernardino"
2020-10-07,1759,0,0,0,3.10728571428571,10.1483870967742,0,91,54,0.944237918215613,56823,0,1713,10.590396,5,1049,3.11971428571429,10.3290322580645,0,98,62,0.95,55203,0,1699,3.82,7,502,3.13042857142857,10.5096774193548,0,95,58,0.959432048681542,53121,0,"San Bernardino"
2020-10-08,1787,0,0,0,3.10642857142857,10.1225806451613,0,85,54,0.952569169960474,57203,0,1644,1.19,5,350,3.11757142857143,10.3032258064516,0,100,60,0.946327683615819,55394,0,1697,0,0,0,3.12914285714286,10.4838709677419,0,96,54,0.96360153256705,53359,0,"San Bernardino"
2020-10-09,1737,0,0,0,3.10557142857143,10.0967741935484,0,84,57,0.969957081545064,57517,0,1742,1.3,7,393,3.11542857142857,10.2774193548387,0,101,58,0.938271604938272,55671,0,1626,11.536536,10,1344,3.12785714285714,10.458064516129,0,95,56,0.958174904942966,53669,0,"San Bernardino"
2020-10-10,987,0,0,0,3.10471428571429,10.0709677419355,0,84,60,0.971563981042654,57834,1,825,1.25,4,368,3.11328571428571,10.2516129032258,0,100,54,0.933993399339934,56011,1,1080,13.180288,17,1581,3.12657142857143,10.4322580645161,0,93,54,0.956603773584906,54386,1,"San Bernardino"
2020-10-11,735,0,0,0,3.10385714285714,10.0451612903226,0,87,54,0.973958333333333,57974,1,635,1.32,2,400,3.11114285714286,10.2258064516129,0,99,54,0.928571428571429,56275,1,788,11.26,20,1697,3.12528571428571,10.4064516129032,0,97,57,0.959847036328872,54478,1,"San Bernardino"
2020-10-12,1446,0,0,0,3.103,10.0193548387097,0,92,51,0.977653631284916,58125,0,1708,0.7,0,266,3.109,10.2,0,95,60,0.933098591549296,56400,0,1763,11.91,19,1776,3.124,10.3806451612903,0,96,59,0.957317073170732,54482,0,"San Bernardino"
2020-10-13,1818,0,0,0,3.10257142857143,9.99354838709677,0,96,52,0.976744186046512,58579,0,1873,0,0,0,3.10814285714286,10.1741935483871,0,95,57,0.939501779359431,56522,0,1811,17.359671,17,2162,3.12185714285714,10.3548387096774,0,97,54,0.949771689497717,54849,0,"San Bernardino"
2020-10-14,1715,0.06,0,9,3.10214285714286,9.96774193548387,0,94,51,0.972375690607735,58936,0,1759,0,0,0,3.10728571428571,10.1483870967742,0,91,54,0.944237918215613,56823,0,1713,10.590396,5,1049,3.11971428571429,10.3290322580645,0,98,62,0.95,55203,0,"San Bernardino"
2020-10-15,1657,0.53,3,12,3.10171428571429,9.94193548387097,0,92,53,0.979591836734694,59169,0,1787,0,0,0,3.10642857142857,10.1225806451613,0,85,54,0.952569169960474,57203,0,1644,1.19,5,350,3.11757142857143,10.3032258064516,0,100,60,0.946327683615819,55394,0,"San Bernardino"
2020-10-16,1493,0.39,0,16,3.10128571428571,9.91612903225806,0,89,50,0.986363636363636,59463,0,1737,0,0,0,3.10557142857143,10.0967741935484,0,84,57,0.969957081545064,57517,0,1742,1.3,7,393,3.11542857142857,10.2774193548387,0,101,58,0.938271604938272,55671,0,"San Bernardino"
2020-10-17,945,0.64,1,16,3.10085714285714,9.89032258064516,0,96,51,0.992673992673993,59602,1,987,0,0,0,3.10471428571429,10.0709677419355,0,84,60,0.971563981042654,57834,1,825,1.25,4,368,3.11328571428571,10.2516129032258,0,100,54,0.933993399339934,56011,1,"San Bernardino"
2020-10-18,600,0.31,2,24,3.10042857142857,9.86451612903226,0,94,58,0.996904024767802,59696,1,735,0,0,0,3.10385714285714,10.0451612903226,0,87,54,0.973958333333333,57974,1,635,1.32,2,400,3.11114285714286,10.2258064516129,0,99,54,0.928571428571429,56275,1,"San Bernardino"
2020-10-19,1654,1.26,3,292,3.1,9.83870967741936,0,95,56,0.997237569060774,59779,0,1446,0,0,0,3.103,10.0193548387097,0,92,51,0.977653631284916,58125,0,1708,0.7,0,266,3.109,10.2,0,95,60,0.933098591549296,56400,0,"San Bernardino"
2020-10-20,1823,3.41,7,673,3.09957142857143,9.81290322580645,0,90,50,0.989949748743719,60621,0,1818,0,0,0,3.10257142857143,9.99354838709677,0,96,52,0.976744186046512,58579,0,1873,0,0,0,3.10814285714286,10.1741935483871,0,95,57,0.939501779359431,56522,0,"San Bernardino"
2020-10-21,1699,2.64,4,629,3.09914285714286,9.76451612903226,0,90,50,0.980582524271845,60945,0,1715,0.06,0,9,3.10214285714286,9.96774193548387,0,94,51,0.972375690607735,58936,0,1759,0,0,0,3.10728571428571,10.1483870967742,0,91,54,0.944237918215613,56823,0,"San Bernardino"
2020-10-22,1692,3.25,6,712,3.09871428571429,9.72903225806452,0,86,55,0.964769647696477,61550,0,1657,0.53,3,12,3.10171428571429,9.94193548387097,0,92,53,0.979591836734694,59169,0,1787,0,0,0,3.10642857142857,10.1225806451613,0,85,54,0.952569169960474,57203,0,"San Bernardino"
2020-10-23,1678,3.25,6,730,3.09828571428571,9.69354838709677,0,81,53,0.947214076246334,61726,0,1493,0.39,0,16,3.10128571428571,9.91612903225806,0,89,50,0.986363636363636,59463,0,1737,0,0,0,3.10557142857143,10.0967741935484,0,84,57,0.969957081545064,57517,0,"San Bernardino"
2020-10-24,922,3.61,6,752,3.09785714285714,9.65806451612903,0,75,55,0.933333333333333,62353,1,945,0.64,1,16,3.10085714285714,9.89032258064516,0,96,51,0.992673992673993,59602,1,987,0,0,0,3.10471428571429,10.0709677419355,0,84,60,0.971563981042654,57834,1,"San Bernardino"
2020-10-25,565,3.85,9,771,3.09742857142857,9.62258064516129,0,66,51,0.928813559322034,62619,1,600,0.31,2,24,3.10042857142857,9.86451612903226,0,94,58,0.996904024767802,59696,1,735,0,0,0,3.10385714285714,10.0451612903226,0,87,54,0.973958333333333,57974,1,"San Bernardino"
2020-10-26,1429,2.7795,8,644,3.097,9.58709677419355,0,62,38,0.938837920489297,62774,0,1654,1.26,3,292,3.1,9.83870967741936,0,95,56,0.997237569060774,59779,0,1446,0,0,0,3.103,10.0193548387097,0,92,51,0.977653631284916,58125,0,"San Bernardino"
2020-10-27,1583,3.69,5,785,3.09314285714286,9.55161290322581,0,71,33,0.956962025316456,63367,0,1823,3.41,7,673,3.09957142857143,9.81290322580645,0,90,50,0.989949748743719,60621,0,1818,0,0,0,3.10257142857143,9.99354838709677,0,96,52,0.976744186046512,58579,0,"San Bernardino"
2020-10-28,1676,3.43,5,689,3.08928571428571,9.51612903225806,0,80,38,0.968609865470852,63850,0,1699,2.64,4,629,3.09914285714286,9.76451612903226,0,90,50,0.980582524271845,60945,0,1715,0.06,0,9,3.10214285714286,9.96774193548387,0,94,51,0.972375690607735,58936,0,"San Bernardino"
2020-10-29,1662,3.1,5,600,3.08542857142857,9.48064516129032,0,82,38,0.973684210526316,64131,0,1692,3.25,6,712,3.09871428571429,9.72903225806452,0,86,55,0.964769647696477,61550,0,1657,0.53,3,12,3.10171428571429,9.94193548387097,0,92,53,0.979591836734694,59169,0,"San Bernardino"
2020-10-30,1654,3.09,1,656,3.08157142857143,9.44516129032258,0,82,40,0.977941176470588,64367,0,1678,3.25,6,730,3.09828571428571,9.69354838709677,0,81,53,0.947214076246334,61726,0,1493,0.39,0,16,3.10128571428571,9.91612903225806,0,89,50,0.986363636363636,59463,0,"San Bernardino"
2020-10-31,750,3.6,3,785,3.07771428571429,9.40967741935484,0,83,41,0.980657640232108,64952,1,922,3.61,6,752,3.09785714285714,9.65806451612903,0,75,55,0.933333333333333,62353,1,945,0.64,1,16,3.10085714285714,9.89032258064516,0,96,51,0.992673992673993,59602,1,"San Bernardino"
2020-11-01,608,3.77,4,1111,3.07385714285714,9.3741935483871,0,81,44,0.977366255144033,65207,1,565,3.85,9,771,3.09742857142857,9.62258064516129,0,66,51,0.928813559322034,62619,1,600,0.31,2,24,3.10042857142857,9.86451612903226,0,94,58,0.996904024767802,59696,1,"San Bernardino"
2020-11-02,1756,3.16,5,962,3.07,9.33870967741935,0,84,46,0.9723991507431,65331,0,1429,2.7795,8,644,3.097,9.58709677419355,0,62,38,0.938837920489297,62774,0,1654,1.26,3,292,3.1,9.83870967741936,0,95,56,0.997237569060774,59779,0,"San Bernardino"
2020-11-03,1759,4.05,5,1017,3.06914285714286,9.30322580645161,0,86,47,0.971491228070175,65997,0,1583,3.69,5,785,3.09314285714286,9.55161290322581,0,71,33,0.956962025316456,63367,0,1823,3.41,7,673,3.09957142857143,9.81290322580645,0,90,50,0.989949748743719,60621,0,"San Bernardino"
2020-11-04,1615,3.64,7,1027,3.06828571428571,9.26774193548387,0,86,45,0.964953271028037,66656,0,1676,3.43,5,689,3.08928571428571,9.51612903225806,0,80,38,0.968609865470852,63850,0,1699,2.64,4,629,3.09914285714286,9.76451612903226,0,90,50,0.980582524271845,60945,0,"San Bernardino"
2020-11-05,1619,2.78965,8,821,3.06742857142857,9.23225806451613,0,82,45,0.959367945823928,67196,0,1662,3.1,5,600,3.08542857142857,9.48064516129032,0,82,38,0.973684210526316,64131,0,1692,3.25,6,712,3.09871428571429,9.72903225806452,0,86,55,0.964769647696477,61550,0,"San Bernardino"
2020-11-06,1530,2.83,5,774,3.06657142857143,9.19677419354839,0,82,50,0.961363636363636,67777,0,1654,3.09,1,656,3.08157142857143,9.44516129032258,0,82,40,0.977941176470588,64367,0,1678,3.25,6,730,3.09828571428571,9.69354838709677,0,81,53,0.947214076246334,61726,0,"San Bernardino"
2020-11-07,463,2.76,6,819,3.06571428571429,9.16129032258065,0.19,54,41,0.966183574879227,68242,1,750,3.6,3,785,3.07771428571429,9.40967741935484,0,83,41,0.980657640232108,64952,1,922,3.61,6,752,3.09785714285714,9.65806451612903,0,75,55,0.933333333333333,62353,1,"San Bernardino"
2020-11-08,500,3.06,6,874,3.06485714285714,9.1258064516129,0.05,54,34,0.967418546365915,68721,1,608,3.77,4,1111,3.07385714285714,9.3741935483871,0,81,44,0.977366255144033,65207,1,565,3.85,9,771,3.09742857142857,9.62258064516129,0,66,51,0.928813559322034,62619,1,"San Bernardino"
2020-11-09,1650,3.24,8,672,3.064,9.09032258064516,0,54,28,0.974874371859296,68865,0,1756,3.16,5,962,3.07,9.33870967741935,0,84,46,0.9723991507431,65331,0,1429,2.7795,8,644,3.097,9.58709677419355,0,62,38,0.938837920489297,62774,0,"San Bernardino"
2020-11-10,1650,2.7,6,623,3.06285714285714,9.05483870967742,0,59,26,0.981770833333333,70347,0,1759,4.05,5,1017,3.06914285714286,9.30322580645161,0,86,47,0.971491228070175,65997,0,1583,3.69,5,785,3.09314285714286,9.55161290322581,0,71,33,0.956962025316456,63367,0,"San Bernardino"
2020-11-11,1368,2.36,3,565,3.06171428571429,9.01935483870968,0,65,30,0.984771573604061,71072,0,1615,3.64,7,1027,3.06828571428571,9.26774193548387,0,86,45,0.964953271028037,66656,0,1676,3.43,5,689,3.08928571428571,9.51612903225806,0,80,38,0.968609865470852,63850,0,"San Bernardino"
2020-11-12,1597,2.51936,4,547,3.06057142857143,8.98387096774194,0,66,35,0.985748218527316,71847,0,1619,2.78965,8,821,3.06742857142857,9.23225806451613,0,82,45,0.959367945823928,67196,0,1662,3.1,5,600,3.08542857142857,9.48064516129032,0,82,38,0.973684210526316,64131,0,"San Bernardino"
2020-11-13,1635,2.399493,1,500,3.05942857142857,8.94838709677419,0,69,35,0.990846681922197,73001,0,1530,2.83,5,774,3.06657142857143,9.19677419354839,0,82,50,0.961363636363636,67777,0,1654,3.09,1,656,3.08157142857143,9.44516129032258,0,82,40,0.977941176470588,64367,0,"San Bernardino"
2020-11-14,725,2.76,3,591,3.05828571428571,8.91290322580645,0,73,42,0.99203187250996,73915,1,463,2.76,6,819,3.06571428571429,9.16129032258065,0.19,54,41,0.966183574879227,68242,1,750,3.6,3,785,3.07771428571429,9.40967741935484,0,83,41,0.980657640232108,64952,1,"San Bernardino"
2020-11-15,555,2.77,5,563,3.05714285714286,8.87741935483871,0,73,36,0.987762237762238,74166,1,500,3.06,6,874,3.06485714285714,9.1258064516129,0.05,54,34,0.967418546365915,68721,1,608,3.77,4,1111,3.07385714285714,9.3741935483871,0,81,44,0.977366255144033,65207,1,"San Bernardino"
2020-11-16,1462,1.99,2,424,3.056,8.84193548387097,0,74,35,0.981279251170047,74929,0,1650,3.24,8,672,3.064,9.09032258064516,0,54,28,0.974874371859296,68865,0,1756,3.16,5,962,3.07,9.33870967741935,0,84,46,0.9723991507431,65331,0,"San Bernardino"
2020-11-17,1610,0.02,0,4,3.05457142857143,8.80645161290323,0,80,42,0.975783475783476,76685,0,1650,2.7,6,623,3.06285714285714,9.05483870967742,0,59,26,0.981770833333333,70347,0,1759,4.05,5,1017,3.06914285714286,9.30322580645161,0,86,47,0.971491228070175,65997,0,"San Bernardino"
2020-11-18,1640,0.01,0,1,3.05314285714286,8.77096774193548,0,70,45,0.96870925684485,78298,0,1368,2.36,3,565,3.06171428571429,9.01935483870968,0,65,30,0.984771573604061,71072,0,1615,3.64,7,1027,3.06828571428571,9.26774193548387,0,86,45,0.964953271028037,66656,0,"San Bernardino"
2020-11-19,1518,0,0,0,3.05171428571429,8.73548387096774,0,70,43,0.959722222222222,80318,0,1597,2.51936,4,547,3.06057142857143,8.98387096774194,0,66,35,0.985748218527316,71847,0,1619,2.78965,8,821,3.06742857142857,9.23225806451613,0,82,45,0.959367945823928,67196,0,"San Bernardino"
2020-11-20,1587,0,0,0,3.05028571428571,8.70967741935484,0,68,38,0.957957957957958,81328,0,1635,2.399493,1,500,3.05942857142857,8.94838709677419,0,69,35,0.990846681922197,73001,0,1530,2.83,5,774,3.06657142857143,9.19677419354839,0,82,50,0.961363636363636,67777,0,"San Bernardino"
2020-11-21,633,0,0,0,3.04885714285714,8.72903225806452,0,70,37,0.960344827586207,84201,1,725,2.76,3,591,3.05828571428571,8.91290322580645,0,73,42,0.99203187250996,73915,1,463,2.76,6,819,3.06571428571429,9.16129032258065,0.19,54,41,0.966183574879227,68242,1,"San Bernardino"
2020-11-22,520,0,0,0,3.04742857142857,8.74838709677419,0,71,36,0.963709677419355,84531,1,555,2.77,5,563,3.05714285714286,8.87741935483871,0,73,36,0.987762237762238,74166,1,500,3.06,6,874,3.06485714285714,9.1258064516129,0.05,54,34,0.967418546365915,68721,1,"San Bernardino"
2020-11-23,1489,0,0,0,3.046,8.76774193548387,0,66,39,0.973039215686274,85176,0,1462,1.99,2,424,3.056,8.84193548387097,0,74,35,0.981279251170047,74929,0,1650,3.24,8,672,3.064,9.09032258064516,0,54,28,0.974874371859296,68865,0,"San Bernardino"
2020-11-24,1477,0,0,0,3.04757142857143,8.78709677419355,0,65,33,0.987046632124352,87542,0,1610,0.02,0,4,3.05457142857143,8.80645161290323,0,80,42,0.975783475783476,76685,0,1650,2.7,6,623,3.06285714285714,9.05483870967742,0,59,26,0.981770833333333,70347,0,"San Bernardino"
2020-11-25,1473,0,0,0,3.04914285714286,8.80645161290323,0,69,32,0.994722955145119,88453,0,1640,0.01,0,1,3.05314285714286,8.77096774193548,0,70,45,0.96870925684485,78298,0,1368,2.36,3,565,3.06171428571429,9.01935483870968,0,65,30,0.984771573604061,71072,0,"San Bernardino"
2020-11-27,5368,0,0,0,3.05228571428571,8.84516129032258,0,60,31,0.997701149425287,90222,0,1518,0,0,0,3.05171428571429,8.73548387096774,0,70,43,0.959722222222222,80318,0,1597,2.51936,4,547,3.06057142857143,8.98387096774194,0,66,35,0.985748218527316,71847,0,"San Bernardino"
2020-11-28,666,0,0,0,3.05385714285714,8.86451612903226,0,63,26,0.995698924731183,92164,1,1587,0,0,0,3.05028571428571,8.70967741935484,0,68,38,0.957957957957958,81328,0,1635,2.399493,1,500,3.05942857142857,8.94838709677419,0,69,35,0.990846681922197,73001,0,"San Bernardino"
2020-11-29,450,0,0,0,3.05542857142857,8.88387096774193,0,66,25,0.993562231759657,93019,1,633,0,0,0,3.04885714285714,8.72903225806452,0,70,37,0.960344827586207,84201,1,725,2.76,3,591,3.05828571428571,8.91290322580645,0,73,42,0.99203187250996,73915,1,"San Bernardino"
2020-11-30,1485,0,0,0,3.057,8.90322580645161,0,67,30,0.988814317673378,93671,0,520,0,0,0,3.04742857142857,8.74838709677419,0,71,36,0.963709677419355,84531,1,555,2.77,5,563,3.05714285714286,8.87741935483871,0,73,36,0.987762237762238,74166,1,"San Bernardino"
2020-12-01,1546,0,0,0,3.05871428571429,8.92258064516129,0,69,28,0.981606376456162,94106,0,1489,0,0,0,3.046,8.76774193548387,0,66,39,0.973039215686274,85176,0,1462,1.99,2,424,3.056,8.84193548387097,0,74,35,0.981279251170047,74929,0,"San Bernardino"
2020-12-02,1626,0,0,0,3.06042857142857,8.94193548387097,0,67,29,0.977424556553789,96657,0,1477,0,0,0,3.04757142857143,8.78709677419355,0,65,33,0.987046632124352,87542,0,1610,0.02,0,4,3.05457142857143,8.80645161290323,0,80,42,0.975783475783476,76685,0,"San Bernardino"
2020-12-03,1603,0,0,0,3.06214285714286,8.96129032258064,0,60,28,0.968589222854048,99104,0,1473,0,0,0,3.04914285714286,8.80645161290323,0,69,32,0.994722955145119,88453,0,1640,0.01,0,1,3.05314285714286,8.77096774193548,0,70,45,0.96870925684485,78298,0,"San Bernardino"
2020-12-04,1460,0,0,0,3.06385714285714,8.98064516129032,0,61,21,0.941028407047825,100787,0,5368,0,0,0,3.05228571428571,8.84516129032258,0,60,31,0.997701149425287,90222,0,1518,0,0,0,3.05171428571429,8.73548387096774,0,70,43,0.959722222222222,80318,0,"San Bernardino"
2020-12-05,530,0,0,0,3.06557142857143,9,0,61,22,0.928753180661578,103911,1,666,0,0,0,3.05385714285714,8.86451612903226,0,63,26,0.995698924731183,92164,1,1587,0,0,0,3.05028571428571,8.70967741935484,0,68,38,0.957957957957958,81328,0,"San Bernardino"
2020-12-06,371,0,0,0,3.06728571428571,9.01935483870968,0,62,26,0.871212121212121,106770,1,450,0,0,0,3.05542857142857,8.88387096774193,0,66,25,0.993562231759657,93019,1,633,0,0,0,3.04885714285714,8.72903225806452,0,70,37,0.960344827586207,84201,1,"San Bernardino"
2020-12-07,1563,0,0,0,3.069,9.03870967741936,0,63,32,0.708333333333333,107928,0,1485,0,0,0,3.057,8.90322580645161,0,67,30,0.988814317673378,93671,0,520,0,0,0,3.04742857142857,8.74838709677419,0,71,36,0.963709677419355,84531,1,"San Bernardino"
2020-12-08,1613,0,0,0,3.07014285714286,9.05806451612903,0,70,33,0,108946,0,1546,0,0,0,3.05871428571429,8.92258064516129,0,69,28,0.981606376456162,94106,0,1489,0,0,0,3.046,8.76774193548387,0,66,39,0.973039215686274,85176,0,"San Bernardino"
2020-12-09,1461,0,0,0,3.07128571428571,9.07741935483871,0,68,34,0.111111111111111,111518,0,1626,0,0,0,3.06042857142857,8.94193548387097,0,67,29,0.977424556553789,96657,0,1477,0,0,0,3.04757142857143,8.78709677419355,0,65,33,0.987046632124352,87542,0,"San Bernardino"
2020-12-10,1553,0,0,0,3.07242857142857,9.09677419354839,0,70,29,0.2,115641,0,1603,0,0,0,3.06214285714286,8.96129032258064,0,60,28,0.968589222854048,99104,0,1473,0,0,0,3.04914285714286,8.80645161290323,0,69,32,0.994722955145119,88453,0,"San Bernardino"
2020-12-11,1377,0,0,0,3.07357142857143,9.11612903225807,0,67,42,0.342105263157895,120186,0,1460,0,0,0,3.06385714285714,8.98064516129032,0,61,21,0.941028407047825,100787,0,5368,0,0,0,3.05228571428571,8.84516129032258,0,60,31,0.997701149425287,90222,0,"San Bernardino"
2020-12-12,516,0,0,0,3.07471428571429,9.13548387096774,0,61,38,0.425,124264,1,530,0,0,0,3.06557142857143,9,0,61,22,0.928753180661578,103911,1,666,0,0,0,3.05385714285714,8.86451612903226,0,63,26,0.995698924731183,92164,1,"San Bernardino"
2020-12-13,353,0,0,0,3.07585714285714,9.15483870967742,0,54,29,0.5,126738,1,371,0,0,0,3.06728571428571,9.01935483870968,0,62,26,0.871212121212121,106770,1,450,0,0,0,3.05542857142857,8.88387096774193,0,66,25,0.993562231759657,93019,1,"San Bernardino"
2020-12-14,1446,0,0,0,3.077,9.1741935483871,0,52,31,0.538461538461539,127791,0,1563,0,0,0,3.069,9.03870967741936,0,63,32,0.708333333333333,107928,0,1485,0,0,0,3.057,8.90322580645161,0,67,30,0.988814317673378,93671,0,"San Bernardino"
2020-12-15,1506,0,0,0,3.08114285714286,9.19354838709677,0,57,25,0.54054054054054,129522,0,1613,0,0,0,3.07014285714286,9.05806451612903,0,70,33,0,108946,0,1546,0,0,0,3.05871428571429,8.92258064516129,0,69,28,0.981606376456162,94106,0,"San Bernardino"
2020-12-16,1433,0,0,0,3.08528571428571,9.21290322580645,0,59,26,0.470588235294118,137548,0,1461,0,0,0,3.07128571428571,9.07741935483871,0,68,34,0.111111111111111,111518,0,1626,0,0,0,3.06042857142857,8.94193548387097,0,67,29,0.977424556553789,96657,0,"San Bernardino"
2020-12-17,1341,0,0,0,3.08942857142857,9.23225806451613,0,63,36,0.5,144455,0,1553,0,0,0,3.07242857142857,9.09677419354839,0,70,29,0.2,115641,0,1603,0,0,0,3.06214285714286,8.96129032258064,0,60,28,0.968589222854048,99104,0,"San Bernardino"
2020-12-18,1179,0,0,0,3.09357142857143,9.25161290322581,0,60,28,0.533333333333333,151113,0,1377,0,0,0,3.07357142857143,9.11612903225807,0,67,42,0.342105263157895,120186,0,1460,0,0,0,3.06385714285714,8.98064516129032,0,61,21,0.941028407047825,100787,0,"San Bernardino"
2020-12-19,461,0,0,0,3.09771428571429,9.27096774193548,0,62,26,0.603174603174603,157655,1,516,0,0,0,3.07471428571429,9.13548387096774,0,61,38,0.425,124264,1,530,0,0,0,3.06557142857143,9,0,61,22,0.928753180661578,103911,1,"San Bernardino"
2020-12-20,378,0,0,0,3.10185714285714,9.29032258064516,0,63,23,0.621212121212121,159883,1,353,0,0,0,3.07585714285714,9.15483870967742,0,54,29,0.5,126738,1,371,0,0,0,3.06728571428571,9.01935483870968,0,62,26,0.871212121212121,106770,1,"San Bernardino"
2020-12-21,1119,0,0,0,3.106,9.29032258064516,0,68,29,0.770114942528736,163945,0,1446,0,0,0,3.077,9.1741935483871,0,52,31,0.538461538461539,127791,0,1563,0,0,0,3.069,9.03870967741936,0,63,32,0.708333333333333,107928,0,"San Bernardino"
2020-12-22,1263,0,0,0,3.10985714285714,9.28064516129032,0,72,36,0.826086956521739,168307,0,1506,0,0,0,3.08114285714286,9.19354838709677,0,57,25,0.54054054054054,129522,0,1613,0,0,0,3.07014285714286,9.05806451612903,0,70,33,0,108946,0,"San Bernardino"
2020-12-23,1118,0,0,0,3.11371428571429,9.27096774193548,0,61,31,0.86013986013986,170885,0,1433,0,0,0,3.08528571428571,9.21290322580645,0,59,26,0.470588235294118,137548,0,1461,0,0,0,3.07128571428571,9.07741935483871,0,68,34,0.111111111111111,111518,0,"San Bernardino"
2020-12-24,629,0,0,0,3.11757142857143,9.26129032258065,0.03,45,29,0.869318181818182,174091,0,1341,0,0,0,3.08942857142857,9.23225806451613,0,63,36,0.5,144455,0,1553,0,0,0,3.07242857142857,9.09677419354839,0,70,29,0.2,115641,0,"San Bernardino"
2020-12-25,220,0,0,0,3.12142857142857,9.25161290322581,0,57,26,0.930612244897959,176866,0,1179,0,0,0,3.09357142857143,9.25161290322581,0,60,28,0.533333333333333,151113,0,1377,0,0,0,3.07357142857143,9.11612903225807,0,67,42,0.342105263157895,120186,0,"San Bernardino"
2020-12-26,495,0,0,0,3.12528571428571,9.24193548387097,0,62,37,0.9375,181812,1,461,0,0,0,3.09771428571429,9.27096774193548,0,62,26,0.603174603174603,157655,1,516,0,0,0,3.07471428571429,9.13548387096774,0,61,38,0.425,124264,1,"San Bernardino"
2020-12-27,356,0,0,0,3.12914285714286,9.23225806451613,0,58,38,0.918367346938776,185111,1,378,0,0,0,3.10185714285714,9.29032258064516,0,63,23,0.621212121212121,159883,1,353,0,0,0,3.07585714285714,9.15483870967742,0,54,29,0.5,126738,1,"San Bernardino"
2020-12-28,871,0,0,0,3.133,9.22258064516129,0.52,46,37,0.892857142857143,186776,0,1119,0,0,0,3.106,9.29032258064516,0,68,29,0.770114942528736,163945,0,1446,0,0,0,3.077,9.1741935483871,0,52,31,0.538461538461539,127791,0,"San Bernardino"
2020-12-29,1102,0,0,0,3.13514285714286,9.21290322580645,0,53,31,0.878787878787879,191087,0,1263,0,0,0,3.10985714285714,9.28064516129032,0,72,36,0.826086956521739,168307,0,1506,0,0,0,3.08114285714286,9.19354838709677,0,57,25,0.54054054054054,129522,0,"San Bernardino"
2020-12-30,1074,0,0,0,3.13728571428571,9.20322580645161,0,56,26,0.788888888888889,193214,0,1118,0,0,0,3.11371428571429,9.27096774193548,0,61,31,0.86013986013986,170885,0,1433,0,0,0,3.08528571428571,9.21290322580645,0,59,26,0.470588235294118,137548,0,"San Bernardino"
2020-12-31,847,0,0,0,3.13942857142857,9.19354838709677,0,54,33,0.825396825396825,194377,0,629,0,0,0,3.11757142857143,9.26129032258065,0.03,45,29,0.869318181818182,174091,0,1341,0,0,0,3.08942857142857,9.23225806451613,0,63,36,0.5,144455,0,"San Bernardino"
2021-01-01,231,0,0,0,3.14157142857143,9.18387096774194,0,57,29,0.881720430107527,199115,0,220,0,0,0,3.12142857142857,9.25161290322581,0,57,26,0.930612244897959,176866,0,1179,0,0,0,3.09357142857143,9.25161290322581,0,60,28,0.533333333333333,151113,0,"San Bernardino"
2021-01-02,523,0,0,0,3.14371428571429,9.1741935483871,0,64,32,0.905691056910569,203651,1,495,0,0,0,3.12528571428571,9.24193548387097,0,62,37,0.9375,181812,1,461,0,0,0,3.09771428571429,9.27096774193548,0,62,26,0.603174603174603,157655,1,"San Bernardino"
2021-01-03,424,0,0,0,3.14585714285714,9.16451612903226,0,62,38,0.916349809885932,206939,1,356,0,0,0,3.12914285714286,9.23225806451613,0,58,38,0.918367346938776,185111,1,378,0,0,0,3.10185714285714,9.29032258064516,0,63,23,0.621212121212121,159883,1,"San Bernardino"
