"date","county","rides_inbound","gas_i","unem_i","precip","tempMax","tempMin","pctPosSent","weekend","rides_inbound_l7","gas_i_l7","unem_i_l7","precip_l7","tempMax_l7","tempMin_l7","pctPosSent_l7","weekend_l7","rides_inbound_l14","gas_i_l14","unem_i_l14","precip_l14","tempMax_l14","tempMin_l14","pctPosSent_l14","weekend_l14","spend_log","spend_7l_log","spend_14l_log","clicks_log","clicks_7l_log","clicks_14l_log","reach_log","reach_7l_log","reach_14l_log","cases_log","cases_7l_log","cases_14l_log"
"2021-01-03","Los Angeles",350,3.1,9.2,0,62,49,0.98,1,330,3.1,9.2,0,64,52,0.87,1,300,3.1,9.3,0,77,48,0.89,1,0,0,0,0,0,0,0,0,0,14,13,13
"2021-01-04","Los Angeles",610,3.1,9.2,0,59,48,0.98,0,490,3.1,9.2,1.6,55,45,0.91,0,620,3.1,9.3,0,80,53,0.9,0,0,0,0,0,0,0,0,0,0,14,14,13
"2021-01-05","Los Angeles",650,3.2,9.1,0,57,50,0.98,0,560,3.1,9.2,0,65,42,0.93,0,610,3.1,9.3,0,68,50,0.89,0,0,0,0,0,0,0,0,0,0,14,14,13
"2021-01-06","Los Angeles",600,3.2,9.1,0,66,48,0.95,0,560,3.1,9.2,0,68,43,0.95,0,620,3.1,9.3,0,67,49,0.86,0,0,0,0,0,0,0,0,0,0,14,14,13
"2021-01-07","Los Angeles",530,3.2,9.1,0,67,43,0.93,0,500,3.1,9.2,0,68,43,0.97,0,380,3.1,9.3,0.01,63,54,0.84,0,0,0,0,0,0,0,0,0,0,14,14,13
"2021-01-08","Los Angeles",580,3.2,9.1,0,67,45,0.91,0,210,3.1,9.2,0,67,43,0.98,0,190,3.1,9.3,0,75,49,0.84,0,0,0,0,0,0,0,0,0,0,14,14,13
"2021-01-09","Los Angeles",360,3.2,9.1,0,71,45,0.89,1,300,3.1,9.2,0,63,46,0.99,1,390,3.1,9.2,0,65,45,0.84,1,0,0,0,0,0,0,0,0,0,14,14,13
"2021-01-10","Los Angeles",310,3.2,9.1,0,70,48,0.88,1,350,3.1,9.2,0,62,49,0.98,1,330,3.1,9.2,0,64,52,0.87,1,0,0,0,0,0,0,0,0,0,14,14,13
"2021-01-11","Los Angeles",640,3.2,9.1,0,72,48,0.91,0,610,3.1,9.2,0,59,48,0.98,0,490,3.1,9.2,1.6,55,45,0.91,0,0,0,0,0,0,0,0,0,0,14,14,14
"2021-01-12","Los Angeles",650,3.2,9.1,0,71,50,0.93,0,650,3.2,9.1,0,57,50,0.98,0,560,3.1,9.2,0,65,42,0.93,0,0,0,0,0,0,0,0,0,0,14,14,14
"2021-01-13","Los Angeles",610,3.2,9.1,0,73,49,0.95,0,600,3.2,9.1,0,66,48,0.95,0,560,3.1,9.2,0,68,43,0.95,0,0,0,0,0,0,0,0,0,0,14,14,14
"2021-01-14","Los Angeles",570,3.2,9.1,0,79,48,0.98,0,530,3.2,9.1,0,67,43,0.93,0,500,3.1,9.2,0,68,43,0.97,0,0,0,0,0,0,0,0,0,0,14,14,14
"2021-01-15","Los Angeles",620,3.2,9,0,87,51,1,0,580,3.2,9.1,0,67,45,0.91,0,210,3.1,9.2,0,67,43,0.98,0,0,0,0,0,0,0,0,0,0,14,14,14
"2021-01-16","Los Angeles",340,3.2,9,0,82,55,1,1,360,3.2,9.1,0,71,45,0.89,1,300,3.1,9.2,0,63,46,0.99,1,0,0,0,0,0,0,0,0,0,14,14,14
"2021-01-17","Los Angeles",270,3.3,9,0,85,55,1,1,310,3.2,9.1,0,70,48,0.88,1,350,3.1,9.2,0,62,49,0.98,1,0,0,0,0,0,0,0,0,0,14,14,14
"2021-01-18","Los Angeles",530,3.3,9,0,77,51,1,0,640,3.2,9.1,0,72,48,0.91,0,610,3.1,9.2,0,59,48,0.98,0,0,0,0,0,0,0,0,0,0,14,14,14
"2021-01-19","Los Angeles",560,3.3,9,0,72,54,1,0,650,3.2,9.1,0,71,50,0.93,0,650,3.2,9.1,0,57,50,0.98,0,0,0,0,0,0,0,0,0,0,14,14,14
"2021-01-20","Los Angeles",500,3.3,9,0,77,55,1,0,610,3.2,9.1,0,73,49,0.95,0,600,3.2,9.1,0,66,48,0.95,0,0,0,0,0,0,0,0,0,0,14,14,14
"2021-01-21","Los Angeles",580,3.3,9,0,70,54,1,0,570,3.2,9.1,0,79,48,0.98,0,530,3.2,9.1,0,67,43,0.93,0,0,0,0,0,0,0,0,0,0,14,14,14
"2021-01-22","Los Angeles",560,3.3,9,0,61,52,1,0,620,3.2,9,0,87,51,1,0,580,3.2,9.1,0,67,45,0.91,0,0,0,0,0,0,0,0,0,0,14,14,14
"2021-01-23","Los Angeles",330,3.3,9,0.18,54,47,1,1,340,3.2,9,0,82,55,1,1,360,3.2,9.1,0,71,45,0.89,1,0,0,0,0,0,0,0,0,0,14,14,14
"2021-01-24","Los Angeles",320,3.3,8.9,0,57,42,1,1,270,3.3,9,0,85,55,1,1,310,3.2,9.1,0,70,48,0.88,1,0,0,0,0,0,0,0,0,0,14,14,14
"2021-01-25","Los Angeles",560,3.3,8.9,0.16,54,45,1,0,530,3.3,9,0,77,51,1,0,640,3.2,9.1,0,72,48,0.91,0,0,0,0,0,0,0,0,0,0,14,14,14
"2021-01-26","Los Angeles",600,3.3,8.9,0,56,43,0.99,0,560,3.3,9,0,72,54,1,0,650,3.2,9.1,0,71,50,0.93,0,0,0,0,0,0,0,0,0,0,14,14,14
"2021-01-27","Los Angeles",500,3.3,8.9,0,58,47,0.99,0,500,3.3,9,0,77,55,1,0,610,3.2,9.1,0,73,49,0.95,0,0,0,0,0,0,0,0,0,0,14,14,14
"2021-01-28","Los Angeles",540,3.3,8.9,0.89,63,44,0.99,0,580,3.3,9,0,70,54,1,0,570,3.2,9.1,0,79,48,0.98,0,0,0,0,0,0,0,0,0,0,14,14,14
"2021-01-29","Los Angeles",500,3.3,8.9,0.68,56,47,0.99,0,560,3.3,9,0,61,52,1,0,620,3.2,9,0,87,51,1,0,0,0,0,0,0,0,0,0,0,14,14,14
"2021-01-30","Los Angeles",280,3.3,8.8,0,59,43,0.99,1,330,3.3,9,0.18,54,47,1,1,340,3.2,9,0,82,55,1,1,0,0,0,0,0,0,0,0,0,14,14,14
"2021-01-31","Los Angeles",200,3.4,8.8,0,70,47,0.99,1,320,3.3,8.9,0,57,42,1,1,270,3.3,9,0,85,55,1,1,0,0,0,0,0,0,0,0,0,14,14,14
"2021-02-01","Los Angeles",600,3.4,8.8,0,69,56,1,0,560,3.3,8.9,0.16,54,45,1,0,530,3.3,9,0,77,51,1,0,0,0,0,0,0,0,0,0,0,14,14,14
"2021-02-02","Los Angeles",660,3.4,8.8,0,64,53,1,0,600,3.3,8.9,0,56,43,0.99,0,560,3.3,9,0,72,54,1,0,0,0,0,0,0,0,0,0,0,14,14,14
"2021-02-03","Los Angeles",580,3.4,8.8,0,61,49,1,0,500,3.3,8.9,0,58,47,0.99,0,500,3.3,9,0,77,55,1,0,0,0,0,0,0,0,0,0,0,14,14,14
"2021-02-04","Los Angeles",590,3.4,8.8,0,62,51,1,0,540,3.3,8.9,0.89,63,44,0.99,0,580,3.3,9,0,70,54,1,0,0,0,0,0,0,0,0,0,0,14,14,14
"2021-02-05","Los Angeles",600,3.4,8.7,0,62,47,1,0,500,3.3,8.9,0.68,56,47,0.99,0,560,3.3,9,0,61,52,1,0,0,0,0,0,0,0,0,0,0,14,14,14
"2021-02-06","Los Angeles",370,3.4,8.7,0,63,46,1,1,280,3.3,8.8,0,59,43,0.99,1,330,3.3,9,0.18,54,47,1,1,0,0,0,0,0,0,0,0,0,14,14,14
"2021-02-07","Los Angeles",290,3.4,8.7,0,63,46,1,1,200,3.4,8.8,0,70,47,0.99,1,320,3.3,8.9,0,57,42,1,1,0,0,0,0,0,0,0,0,0,14,14,14
"2021-02-08","Los Angeles",670,3.4,8.7,0,60,51,1,0,600,3.4,8.8,0,69,56,1,0,560,3.3,8.9,0.16,54,45,1,0,0,0,0,0,0,0,0,0,0,14,14,14
"2021-02-09","Los Angeles",560,3.4,8.7,0,59,53,1,0,660,3.4,8.8,0,64,53,1,0,600,3.3,8.9,0,56,43,0.99,0,0,0,0,0,0,0,0,0,0,14,14,14
"2021-02-10","Los Angeles",570,3.4,8.7,0,59,51,1,0,580,3.4,8.8,0,61,49,1,0,500,3.3,8.9,0,58,47,0.99,0,0,0,0,0,0,0,0,0,0,14,14,14
"2021-02-11","Los Angeles",590,3.4,8.6,0,63,47,0.99,0,590,3.4,8.8,0,62,51,1,0,540,3.3,8.9,0.89,63,44,0.99,0,0,0,0,0,0,0,0,0,0,14,14,14
"2021-02-12","Los Angeles",640,3.4,8.6,0.02,64,53,0.99,0,600,3.4,8.7,0,62,47,1,0,500,3.3,8.9,0.68,56,47,0.99,0,0,0,0,0,0,0,0,0,0,14,14,14
"2021-02-13","Los Angeles",330,3.4,8.6,0,61,51,0.99,1,370,3.4,8.7,0,63,46,1,1,280,3.3,8.8,0,59,43,0.99,1,0,0,0,0,0,0,0,0,0,14,14,14
"2021-02-14","Los Angeles",280,3.5,8.6,0,69,56,0.99,1,290,3.4,8.7,0,63,46,1,1,200,3.4,8.8,0,70,47,0.99,1,4.3,0,0,4.7,0,0,9.4,0,0,14,14,14
"2021-02-15","Los Angeles",510,3.5,8.6,0,64,49,0.99,0,670,3.4,8.7,0,60,51,1,0,600,3.4,8.8,0,69,56,1,0,4.6,0,0,4.8,0,0,9.7,0,0,14,14,14
"2021-02-16","Los Angeles",610,3.5,8.6,0,63,52,0.98,0,560,3.4,8.7,0,59,53,1,0,660,3.4,8.8,0,64,53,1,0,4.9,0,0,4.4,0,0,9.9,0,0,14,14,14
"2021-02-17","Los Angeles",620,3.5,8.5,0,68,47,0.98,0,570,3.4,8.7,0,59,51,1,0,580,3.4,8.8,0,61,49,1,0,5,0,0,4.7,0,0,10,0,0,14,14,14
"2021-02-18","Los Angeles",580,3.5,8.5,0,67,48,0.98,0,590,3.4,8.6,0,63,47,0.99,0,590,3.4,8.8,0,62,51,1,0,4.9,0,0,4.7,0,0,10,0,0,14,14,14
"2021-02-19","Los Angeles",560,3.5,8.5,0,66,46,0.98,0,640,3.4,8.6,0.02,64,53,0.99,0,600,3.4,8.7,0,62,47,1,0,6,0,0,5.1,0,0,11,0,0,14,14,14
"2021-02-20","Los Angeles",310,3.5,8.5,0,67,47,0.98,1,330,3.4,8.6,0,61,51,0.99,1,370,3.4,8.7,0,63,46,1,1,6.7,0,0,5.5,0,0,11,0,0,14,14,14
"2021-02-21","Los Angeles",300,3.6,8.5,0,71,44,0.98,1,280,3.5,8.6,0,69,56,0.99,1,290,3.4,8.7,0,63,46,1,1,0,4.3,0,0,4.7,0,0,9.4,0,14,14,14
"2021-02-22","Los Angeles",620,3.6,8.5,0,81,49,0.97,0,510,3.5,8.6,0,64,49,0.99,0,670,3.4,8.7,0,60,51,1,0,0,4.6,0,0,4.8,0,0,9.7,0,14,14,14
"2021-02-23","Los Angeles",640,3.6,8.5,0,74,50,0.97,0,610,3.5,8.6,0,63,52,0.98,0,560,3.4,8.7,0,59,53,1,0,0,4.9,0,0,4.4,0,0,9.9,0,14,14,14
"2021-02-24","Los Angeles",600,3.6,8.5,0,70,50,0.97,0,620,3.5,8.5,0,68,47,0.98,0,570,3.4,8.7,0,59,51,1,0,0,5,0,0,4.7,0,0,10,0,14,14,14
"2021-02-25","Los Angeles",590,3.6,8.5,0,72,49,0.97,0,580,3.5,8.5,0,67,48,0.98,0,590,3.4,8.6,0,63,47,0.99,0,0,4.9,0,0,4.7,0,0,10,0,14,14,14
"2021-02-26","Los Angeles",620,3.6,8.5,0,69,47,0.97,0,560,3.5,8.5,0,66,46,0.98,0,640,3.4,8.6,0.02,64,53,0.99,0,0,6,0,0,5.1,0,0,11,0,14,14,14
"2021-02-27","Los Angeles",350,3.6,8.4,0,73,47,0.98,1,310,3.5,8.5,0,67,47,0.98,1,330,3.4,8.6,0,61,51,0.99,1,0,6.7,0,0,5.5,0,0,11,0,14,14,14
"2021-02-28","Los Angeles",350,3.7,8.4,0,72,48,0.98,1,300,3.6,8.5,0,71,44,0.98,1,280,3.5,8.6,0,69,56,0.99,1,0,0,4.3,0,0,4.7,0,0,9.4,14,14,14
"2021-03-01","Los Angeles",660,3.7,8.4,0,75,52,0.98,0,620,3.6,8.5,0,81,49,0.97,0,510,3.5,8.6,0,64,49,0.99,0,0,0,4.6,0,0,4.8,0,0,9.7,14,14,14
"2021-03-02","Los Angeles",660,3.7,8.4,0,74,48,0.98,0,640,3.6,8.5,0,74,50,0.97,0,610,3.5,8.6,0,63,52,0.98,0,0,0,4.9,0,0,4.4,0,0,9.9,14,14,14
"2021-03-03","Los Angeles",480,3.7,8.4,0.13,58,45,0.98,0,600,3.6,8.5,0,70,50,0.97,0,620,3.5,8.5,0,68,47,0.98,0,0,0,5,0,0,4.7,0,0,10,14,14,14
"2021-03-04","Los Angeles",630,3.7,8.4,0,63,44,0.98,0,590,3.6,8.5,0,72,49,0.97,0,580,3.5,8.5,0,67,48,0.98,0,0,0,4.9,0,0,4.7,0,0,10,14,14,14
"2021-03-05","Los Angeles",580,3.7,8.4,0,72,48,0.98,0,620,3.6,8.5,0,69,47,0.97,0,560,3.5,8.5,0,66,46,0.98,0,3.5,0,6,3.8,0,5.1,7.6,0,11,14,14,14
"2021-03-06","Los Angeles",480,3.7,8.4,0,65,48,0.98,1,350,3.6,8.4,0,73,47,0.98,1,310,3.5,8.5,0,67,47,0.98,1,3.5,0,6.7,2.8,0,5.5,6.7,0,11,14,14,14
"2021-03-07","Los Angeles",400,3.7,8.4,0,60,52,0.98,1,350,3.7,8.4,0,72,48,0.98,1,300,3.6,8.5,0,71,44,0.98,1,3.7,0,0,3.3,0,0,7.8,0,0,14,14,14
"2021-03-08","Los Angeles",630,3.7,8.4,0,63,52,0.99,0,660,3.7,8.4,0,75,52,0.98,0,620,3.6,8.5,0,81,49,0.97,0,4,0,0,2.6,0,0,7.7,0,0,14,14,14
"2021-03-09","Los Angeles",670,3.8,8.4,0,61,47,0.99,0,660,3.7,8.4,0,74,48,0.98,0,640,3.6,8.5,0,74,50,0.97,0,3.6,0,0,3.6,0,0,9.2,0,0,14,14,14
"2021-03-10","Los Angeles",550,3.8,8.4,0.7,57,47,0.98,0,480,3.7,8.4,0.13,58,45,0.98,0,600,3.6,8.5,0,70,50,0.97,0,4.7,0,0,3.9,0,0,11,0,0,14,14,14
"2021-03-11","Los Angeles",550,3.8,8.4,0.19,56,44,0.98,0,630,3.7,8.4,0,63,44,0.98,0,590,3.6,8.5,0,72,49,0.97,0,4.7,0,0,4.2,0,0,11,0,0,14,14,14
"2021-03-12","Los Angeles",400,3.8,8.4,0,57,42,0.98,0,580,3.7,8.4,0,72,48,0.98,0,620,3.6,8.5,0,69,47,0.97,0,4.3,3.5,0,4.2,3.8,0,10,7.6,0,14,14,14
"2021-03-13","Los Angeles",440,3.8,8.4,0,59,44,0.98,1,480,3.7,8.4,0,65,48,0.98,1,350,3.6,8.4,0,73,47,0.98,1,4.7,3.5,0,4.5,2.8,0,11,6.7,0,14,14,14
"2021-03-14","Los Angeles",360,3.8,8.3,0,61,52,0.97,1,400,3.7,8.4,0,60,52,0.98,1,350,3.7,8.4,0,72,48,0.98,1,4.3,3.7,0,3.9,3.3,0,10,7.8,0,14,14,14
"2021-03-15","Los Angeles",570,3.8,8.3,0.3,57,47,0.98,0,630,3.7,8.4,0,63,52,0.99,0,660,3.7,8.4,0,75,52,0.98,0,3.3,4,0,2.9,2.6,0,9.4,7.7,0,14,14,14
"2021-03-16","Los Angeles",590,3.8,8.3,0,57,44,0.98,0,670,3.8,8.4,0,61,47,0.99,0,660,3.7,8.4,0,74,48,0.98,0,3.8,3.6,0,3.3,3.6,0,10,9.2,0,14,14,14
"2021-03-17","Los Angeles",560,3.8,8.3,0,60,44,0.98,0,550,3.8,8.4,0.7,57,47,0.98,0,480,3.7,8.4,0.13,58,45,0.98,0,3.8,4.7,0,3.6,3.9,0,10,11,0,14,14,14
"2021-03-18","Los Angeles",600,3.8,8.3,0,60,50,0.98,0,550,3.8,8.4,0.19,56,44,0.98,0,630,3.7,8.4,0,63,44,0.98,0,3.8,4.7,0,3.6,4.2,0,9.9,11,0,14,14,14
"2021-03-19","Los Angeles",600,3.8,8.3,0,65,49,0.98,0,400,3.8,8.4,0,57,42,0.98,0,580,3.7,8.4,0,72,48,0.98,0,3.8,4.3,3.5,3.4,4.2,3.8,9.8,10,7.6,14,14,14
"2021-03-20","Los Angeles",490,3.8,8.3,0,64,53,0.98,1,440,3.8,8.4,0,59,44,0.98,1,480,3.7,8.4,0,65,48,0.98,1,3.7,4.7,3.5,3.3,4.5,2.8,9.8,11,6.7,14,14,14
"2021-03-21","Los Angeles",400,3.8,8.3,0,64,48,0.98,1,360,3.8,8.3,0,61,52,0.97,1,400,3.7,8.4,0,60,52,0.98,1,2.6,4.3,3.7,2.7,3.9,3.3,8.7,10,7.8,14,14,14
"2021-03-22","Los Angeles",680,3.9,8.3,0,65,47,0.98,0,570,3.8,8.3,0.3,57,47,0.98,0,630,3.7,8.4,0,63,52,0.99,0,0,3.3,4,0,2.9,2.6,0,9.4,7.7,14,14,14
"2021-03-23","Los Angeles",660,3.9,8.3,0,64,50,0.98,0,590,3.8,8.3,0,57,44,0.98,0,670,3.8,8.4,0,61,47,0.99,0,0,3.8,3.6,0,3.3,3.6,0,10,9.2,14,14,14
"2021-03-24","Los Angeles",650,3.8,8.3,0,71,54,0.98,0,560,3.8,8.3,0,60,44,0.98,0,550,3.8,8.4,0.7,57,47,0.98,0,3.9,3.8,4.7,3.3,3.6,3.9,8.5,10,11,14,14,14
"2021-03-25","Los Angeles",650,3.8,8.3,0,61,49,0.98,0,600,3.8,8.3,0,60,50,0.98,0,550,3.8,8.4,0.19,56,44,0.98,0,3.9,3.8,4.7,3.5,3.6,4.2,9,9.9,11,14,14,14
"2021-03-26","Los Angeles",630,3.8,8.2,0,61,46,0.98,0,600,3.8,8.3,0,65,49,0.98,0,400,3.8,8.4,0,57,42,0.98,0,4.2,3.8,4.3,3.8,3.4,4.2,9.5,9.8,10,14,14,14
"2021-03-27","Los Angeles",530,3.8,8.2,0,73,48,0.98,1,490,3.8,8.3,0,64,53,0.98,1,440,3.8,8.4,0,59,44,0.98,1,4.2,3.7,4.7,4.1,3.3,4.5,8.8,9.8,11,14,14,14
"2021-03-28","Los Angeles",400,3.8,8.2,0,80,50,0.98,1,400,3.8,8.3,0,64,48,0.98,1,360,3.8,8.3,0,61,52,0.97,1,4.7,2.6,4.3,4.9,2.7,3.9,9.4,8.7,10,14,14,14
"2021-03-29","Los Angeles",540,3.8,8.2,0,70,51,0.98,0,680,3.9,8.3,0,65,47,0.98,0,570,3.8,8.3,0.3,57,47,0.98,0,4.9,0,3.3,4.9,0,2.9,9.5,0,9.4,14,14,14
"2021-03-30","Los Angeles",640,3.8,8.2,0,67,53,0.98,0,660,3.9,8.3,0,64,50,0.98,0,590,3.8,8.3,0,57,44,0.98,0,5,0,3.8,5.1,0,3.3,9.5,0,10,14,14,14
"2021-03-31","Los Angeles",600,3.9,8.2,0,84,53,0.97,0,650,3.8,8.3,0,71,54,0.98,0,560,3.8,8.3,0,60,44,0.98,0,4.8,3.9,3.8,5,3.3,3.6,9.3,8.5,10,14,14,14
"2021-04-01","Los Angeles",670,3.9,8.2,0,85,57,0.97,0,650,3.8,8.3,0,61,49,0.98,0,600,3.8,8.3,0,60,50,0.98,0,4.3,3.9,3.8,4.5,3.5,3.6,9.1,9,9.9,14,14,14
"2021-04-02","Los Angeles",700,3.9,8.2,0,73,52,0.97,0,630,3.8,8.2,0,61,46,0.98,0,600,3.8,8.3,0,65,49,0.98,0,4.8,4.2,3.8,5.1,3.8,3.4,9.6,9.5,9.8,14,14,14
"2021-04-03","Los Angeles",600,3.9,8.2,0,61,53,0.96,1,530,3.8,8.2,0,73,48,0.98,1,490,3.8,8.3,0,64,53,0.98,1,4.5,4.2,3.7,5,4.1,3.3,9.5,8.8,9.8,14,14,14
"2021-04-04","Los Angeles",430,3.9,8.2,0,67,51,0.96,1,400,3.8,8.2,0,80,50,0.98,1,400,3.8,8.3,0,64,48,0.98,1,5.6,4.7,2.6,5.7,4.9,2.7,10,9.4,8.7,14,14,14
"2021-04-05","Los Angeles",770,3.9,8.1,0,64,52,0.98,0,540,3.8,8.2,0,70,51,0.98,0,680,3.9,8.3,0,65,47,0.98,0,5.6,4.9,0,5.8,4.9,0,11,9.5,0,14,14,14
"2021-04-06","Los Angeles",740,3.9,8.1,0,65,52,0.98,0,640,3.8,8.2,0,67,53,0.98,0,660,3.9,8.3,0,64,50,0.98,0,5.6,5,0,5.8,5.1,0,10,9.5,0,14,14,14
"2021-04-07","Los Angeles",690,3.9,8.1,0,68,54,0.99,0,600,3.9,8.2,0,84,53,0.97,0,650,3.8,8.3,0,71,54,0.98,0,5.2,4.8,3.9,5.6,5,3.3,10,9.3,8.5,14,14,14
"2021-04-08","Los Angeles",660,3.9,8.1,0,67,54,0.99,0,670,3.9,8.2,0,85,57,0.97,0,650,3.8,8.3,0,61,49,0.98,0,5.2,4.3,3.9,5.5,4.5,3.5,10,9.1,9,14,14,14
"2021-04-09","Los Angeles",720,3.9,8.1,0,68,53,0.99,0,700,3.9,8.2,0,73,52,0.97,0,630,3.8,8.2,0,61,46,0.98,0,5.1,4.8,4.2,5.4,5.1,3.8,10,9.6,9.5,14,14,14
"2021-04-10","Los Angeles",600,3.9,8.1,0,66,54,0.99,1,600,3.9,8.2,0,61,53,0.96,1,530,3.8,8.2,0,73,48,0.98,1,5.1,4.5,4.2,5.4,5,4.1,10,9.5,8.8,14,14,14
"2021-04-11","Los Angeles",390,3.9,8.1,0,68,54,0.98,1,430,3.9,8.2,0,67,51,0.96,1,400,3.8,8.2,0,80,50,0.98,1,5.2,5.6,4.7,5.5,5.7,4.9,10,10,9.4,14,14,14
"2021-04-12","Los Angeles",700,3.9,8.1,0,65,57,0.98,0,770,3.9,8.1,0,64,52,0.98,0,540,3.8,8.2,0,70,51,0.98,0,4.8,5.6,4.9,5,5.8,4.9,9.8,11,9.5,14,14,14
"2021-04-13","Los Angeles",720,3.9,8.1,0,62,56,0.98,0,740,3.9,8.1,0,65,52,0.98,0,640,3.8,8.2,0,67,53,0.98,0,4.6,5.6,5,4.7,5.8,5.1,9.3,10,9.5,14,14,14
"2021-04-14","Los Angeles",660,3.9,8.1,0,61,52,0.97,0,690,3.9,8.1,0,68,54,0.99,0,600,3.9,8.2,0,84,53,0.97,0,5.1,5.2,4.8,5.4,5.6,5,9.8,10,9.3,14,14,14
"2021-04-15","Los Angeles",710,3.9,8,0,63,48,0.96,0,660,3.9,8.1,0,67,54,0.99,0,670,3.9,8.2,0,85,57,0.97,0,5.1,5.2,4.3,5.4,5.5,4.5,9.9,10,9.1,14,14,14
"2021-04-16","Los Angeles",660,3.9,8,0,65,54,0.97,0,720,3.9,8.1,0,68,53,0.99,0,700,3.9,8.2,0,73,52,0.97,0,5.2,5.1,4.8,5.4,5.4,5.1,10,10,9.6,14,14,14
"2021-04-17","Los Angeles",560,3.9,8,0,66,52,0.97,1,600,3.9,8.1,0,66,54,0.99,1,600,3.9,8.2,0,61,53,0.96,1,5.5,5.1,4.5,5.8,5.4,5,10,10,9.5,14,14,14
"2021-04-18","Los Angeles",470,3.9,8,0,87,53,0.98,1,390,3.9,8.1,0,68,54,0.98,1,430,3.9,8.2,0,67,51,0.96,1,5.8,5.2,5.6,6.3,5.5,5.7,10,10,10,14,14,14
"2021-04-19","Los Angeles",650,3.9,8,0,77,54,0.99,0,700,3.9,8.1,0,65,57,0.98,0,770,3.9,8.1,0,64,52,0.98,0,5.9,4.8,5.6,6.2,5,5.8,11,9.8,11,14,14,14
"2021-04-20","Los Angeles",690,3.9,8,0,69,54,0.99,0,720,3.9,8.1,0,62,56,0.98,0,740,3.9,8.1,0,65,52,0.98,0,5.8,4.6,5.6,6.1,4.7,5.8,11,9.3,10,14,14,14
"2021-04-21","Los Angeles",670,3.9,8,0,63,57,0.99,0,660,3.9,8.1,0,61,52,0.97,0,690,3.9,8.1,0,68,54,0.99,0,5.7,5.1,5.2,5.7,5.4,5.6,11,9.8,10,14,14,14
"2021-04-22","Los Angeles",670,3.9,8,0,63,57,0.98,0,710,3.9,8,0,63,48,0.96,0,660,3.9,8.1,0,67,54,0.99,0,5.4,5.1,5.2,5.3,5.4,5.5,10,9.9,10,14,14,14
"2021-04-23","Los Angeles",760,3.9,8,0,62,56,0.98,0,660,3.9,8,0,65,54,0.97,0,720,3.9,8.1,0,68,53,0.99,0,5.5,5.2,5.1,5.4,5.4,5.4,11,10,10,14,14,14
"2021-04-24","Los Angeles",450,3.9,8,0,62,55,0.97,1,560,3.9,8,0,66,52,0.97,1,600,3.9,8.1,0,66,54,0.99,1,5.2,5.5,5.1,5.3,5.8,5.4,10,10,10,14,14,14
"2021-04-25","Los Angeles",320,3.9,7.9,0,64,54,0.97,1,470,3.9,8,0,87,53,0.98,1,390,3.9,8.1,0,68,54,0.98,1,5.2,5.8,5.2,5.2,6.3,5.5,11,10,10,14,14,14
"2021-04-26","Los Angeles",650,3.9,7.9,0,64,54,0.96,0,650,3.9,8,0,77,54,0.99,0,700,3.9,8.1,0,65,57,0.98,0,5.3,5.9,4.8,5.5,6.2,5,11,11,9.8,14,14,14
"2021-04-27","Los Angeles",680,3.9,7.9,0,63,53,0.96,0,690,3.9,8,0,69,54,0.99,0,720,3.9,8.1,0,62,56,0.98,0,5.9,5.8,4.6,5.8,6.1,4.7,11,11,9.3,14,14,14
"2021-04-28","Los Angeles",700,4,7.9,0,74,52,0.96,0,670,3.9,8,0,63,57,0.99,0,660,3.9,8.1,0,61,52,0.97,0,5.6,5.7,5.1,5.7,5.7,5.4,10,11,9.8,14,14,14
"2021-04-29","Los Angeles",680,4,7.9,0,77,56,0.96,0,670,3.9,8,0,63,57,0.98,0,710,3.9,8,0,63,48,0.96,0,5.2,5.4,5.1,5.4,5.3,5.4,10,10,9.9,14,14,14
"2021-04-30","Los Angeles",780,4,7.9,0,80,57,0.96,0,760,3.9,8,0,62,56,0.98,0,660,3.9,8,0,65,54,0.97,0,4.8,5.5,5.2,5,5.4,5.4,9.8,11,10,14,14,14
"2021-05-01","Los Angeles",520,4,7.9,0,67,56,0.96,1,450,3.9,8,0,62,55,0.97,1,560,3.9,8,0,66,52,0.97,1,4.6,5.2,5.5,5,5.3,5.8,9.7,10,10,14,14,14
"2021-05-02","Los Angeles",470,4,7.9,0,66,58,0.96,1,320,3.9,7.9,0,64,54,0.97,1,470,3.9,8,0,87,53,0.98,1,4.6,5.2,5.8,5.1,5.2,6.3,9.8,11,10,14,14,14
"2021-05-03","Los Angeles",710,4,7.9,0,66,57,0.96,0,650,3.9,7.9,0,64,54,0.96,0,650,3.9,8,0,77,54,0.99,0,3.9,5.3,5.9,4.7,5.5,6.2,9.2,11,11,14,14,14
"2021-05-04","Los Angeles",780,4,7.9,0,69,58,0.96,0,680,3.9,7.9,0,63,53,0.96,0,690,3.9,8,0,69,54,0.99,0,3.9,5.9,5.8,4.6,5.8,6.1,9,11,11,14,14,14
"2021-05-05","Los Angeles",780,4,7.8,0,68,57,0.95,0,700,4,7.9,0,74,52,0.96,0,670,3.9,8,0,63,57,0.99,0,3.9,5.6,5.7,4.5,5.7,5.7,8.8,10,11,14,14,14
"2021-05-06","Los Angeles",650,4,7.8,0,67,57,0.95,0,680,4,7.9,0,77,56,0.96,0,670,3.9,8,0,63,57,0.98,0,3.8,5.2,5.4,3.8,5.4,5.3,8.5,10,10,14,14,14
